time,open,high,low,close
1729752300,1.08105,1.08105,1.08045,1.0806
1729753200,1.0806,1.0812,1.0803,1.08105
1729754100,1.08105,1.08105,1.07935,1.0796
1729755000,1.07965,1.0821,1.07965,1.082
1729755900,1.08195,1.0822,1.0813,1.0818
1729756800,1.0818,1.08275,1.0818,1.08225
1729757700,1.08225,1.0824,1.08185,1.0823
1729758600,1.08225,1.0826,1.08195,1.0825
1729759500,1.08245,1.08315,1.08235,1.0826
1729760400,1.08255,1.0828,1.0824,1.08245
1729761300,1.0824,1.0825,1.0819,1.08245
1729762200,1.08245,1.08265,1.082,1.082
1729763100,1.08205,1.0822,1.0818,1.082
1729764000,1.082,1.0826,1.0819,1.0825
1729764900,1.08255,1.08255,1.082,1.08235
1729765800,1.08235,1.0827,1.0823,1.0826
1729766700,1.08265,1.0827,1.0822,1.0822
1729767600,1.0822,1.08255,1.08215,1.0824
1729768500,1.08235,1.08235,1.0817,1.0818
1729769400,1.08175,1.08195,1.08165,1.08175
1729770300,1.0818,1.0819,1.0815,1.0818
1729771200,1.08185,1.0825,1.08175,1.08235
1729772100,1.0824,1.0827,1.08225,1.08265
1729773000,1.08255,1.08255,1.0811,1.0818
1729773900,1.0818,1.0821,1.0816,1.08195
1729774800,1.08195,1.0825,1.0819,1.0825
1729775700,1.08245,1.08285,1.08225,1.0828
1729776600,1.08275,1.0834,1.08225,1.08265
1729777500,1.0826,1.0827,1.08175,1.08235
1729778400,1.08235,1.0834,1.0822,1.0832
1729779300,1.0832,1.0833,1.08205,1.0824
1729780200,1.0824,1.0827,1.0822,1.0826
1729781100,1.0826,1.0828,1.082,1.0821
1729782000,1.08205,1.08245,1.08195,1.0822
1729782900,1.0822,1.0826,1.0822,1.0824
1729783800,1.0824,1.0824,1.08195,1.0823
1729784700,1.08235,1.08285,1.08235,1.0828
1729785600,1.0828,1.0829,1.08255,1.08265
1729786500,1.08265,1.0829,1.0826,1.08275
1729787400,1.08275,1.0832,1.08275,1.08315
1729788300,1.0832,1.0834,1.08315,1.0834
1729789200,1.0834,1.0841,1.08335,1.08405
1729790100,1.0841,1.08465,1.084,1.0845
1729791000,1.0845,1.08475,1.08435,1.0847
1729791900,1.08465,1.08475,1.08425,1.0844
1729792800,1.08435,1.0844,1.08425,1.08435
1729793700,1.0843,1.0844,1.08415,1.08415
1729794600,1.0841,1.08475,1.0841,1.08475
1729795500,1.0847,1.0849,1.0845,1.08455
1729796400,1.08455,1.08485,1.0844,1.0847
1729797300,1.08465,1.08465,1.0845,1.08465
1729798200,1.0847,1.0851,1.0847,1.08495
1729799100,1.08495,1.0852,1.0849,1.0852
1729800000,1.0852,1.0853,1.08505,1.08515
1729800900,1.0852,1.0852,1.085,1.08505
1729801800,1.0851,1.08515,1.085,1.08515
1729802700,1.08515,1.0852,1.08505,1.08505
1729807200,1.08495,1.08515,1.08495,1.0851
1729808100,1.0851,1.0851,1.08495,1.08495
1729809000,1.08495,1.085,1.0848,1.0848
1729809900,1.08485,1.08485,1.08465,1.0847
