time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1704150000,1.1076,1.10785,1.1071,1.10715,1295,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704151800,1.10715,1.10725,1.10695,1.1071,860,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704153600,1.1071,1.1072,1.1068,1.1069,1133,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704155400,1.1069,1.10725,1.10685,1.1072,1012,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704157200,1.1072,1.1077,1.10715,1.10735,1211,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704159000,1.10735,1.1074,1.1068,1.10685,1494,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704160800,1.1069,1.107,1.10605,1.10605,1223,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704162600,1.10605,1.1061,1.1052,1.10525,1552,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704164400,1.10525,1.10585,1.10515,1.10555,1070,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704166200,1.10555,1.1059,1.10545,1.10585,847,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704168000,1.10585,1.10585,1.1053,1.1053,1017,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704169800,1.1053,1.1055,1.105,1.10545,1844,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704171600,1.10545,1.1062,1.10545,1.106,1425,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704173400,1.106,1.1067,1.106,1.1067,901,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704175200,1.1067,1.1068,1.10635,1.10655,1209,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704177000,1.1066,1.1069,1.1061,1.10625,1937,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704178800,1.10625,1.10715,1.1058,1.1071,3503,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704180600,1.10705,1.10715,1.1049,1.10495,6796,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704182400,1.10495,1.1073,1.10495,1.10625,7794,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704184200,1.1063,1.1067,1.1059,1.10635,3825,2097.4,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704186000,1.10635,1.10715,1.10625,1.1067,4108,2238.05,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704187800,1.1067,1.1069,1.1045,1.1049,5336,2461.85,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704189600,1.10485,1.1051,1.10305,1.10375,6936,2752,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704191400,1.10375,1.1045,1.10365,1.1041,5054,2954.1,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704193200,1.1041,1.1041,1.1012,1.1014,11039,3445.5,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704195000,1.1014,1.1014,1.1,1.1003,7609,3751.25,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704196800,1.1003,1.10055,1.0995,1.0999,5692,3974.7,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704198600,1.09995,1.10015,1.0987,1.09875,6973,4245.75,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704200400,1.09875,1.09955,1.0985,1.09915,8771,4630.8,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704202200,1.09915,1.09985,1.09825,1.0986,7554,4966.15,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704204000,1.0986,1.0991,1.09785,1.09855,6582,5244.4,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704205800,1.0985,1.09975,1.09845,1.09965,13666,5835.5,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704207600,1.0996,1.1002,1.0987,1.0993,10064,6267.45,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704209400,1.09925,1.09925,1.09745,1.09775,16419,7043.35,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704211200,1.0978,1.09955,1.0975,1.0992,9828,7474.3,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704213000,1.09915,1.0992,1.09785,1.09905,4236,7589.25,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704214800,1.09905,1.09915,1.098,1.09875,3384,7583.3,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704216600,1.09875,1.099,1.09805,1.0984,4322,7459.6,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704218400,1.0984,1.099,1.09815,1.09885,2506,7195.2,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704220200,1.0988,1.0989,1.098,1.09805,2755,7141.7,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704222000,1.09805,1.0984,1.0977,1.09835,2841,7078.35,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704223800,1.0983,1.0984,1.0979,1.09805,4831,7053.1,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704225600,1.098,1.0985,1.09795,1.09795,3321,6872.35,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704227400,1.098,1.09825,1.0976,1.0977,3437,6791.5,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704229200,1.0977,1.09775,1.09725,1.09725,2643,6371.7,0,NaN,NaN,NaN,NaN,NaN,NaN,703510
1704231000,1.0973,1.09765,1.09725,1.09735,548,6018.65,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704236400,1.09745,1.09775,1.09745,1.09765,815,5774.8,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704238200,1.09765,1.09775,1.09745,1.09755,1005,5476.4,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704240000,1.09755,1.09825,1.0975,1.09825,1061,5090.9,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704241800,1.09825,1.0984,1.09815,1.0983,1074,4766.9,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704243600,1.0983,1.09845,1.09785,1.09845,1463,4510.95,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704245400,1.09845,1.0988,1.0984,1.09845,1037,3879.5,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704247200,1.0985,1.09865,1.0982,1.09825,520,3402.3,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704249000,1.09825,1.09865,1.09825,1.0986,927,2627.7,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704250800,1.0986,1.0988,1.09825,1.0987,1188,2195.7,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
1704252600,1.09865,1.09955,1.09865,1.09945,2187,2093.25,0,NaN,NaN,NaN,NaN,NaN,NaN,705997
