time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1514847600,1.207,1.20765,1.20565,1.20635,10837,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,498671
1514862000,1.20635,1.2084,1.20635,1.20825,10642,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,498671
1514876400,1.20815,1.2135,1.20775,1.21215,56221,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,498671
1514890800,1.21215,1.21235,1.20885,1.2092,49894,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,498671
1514905200,1.20925,1.21125,1.20795,1.20975,49589,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,498671
1514919600,1.20975,1.2118,1.20965,1.211,11458,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,510820
1514934000,1.21085,1.21185,1.20945,1.2095,13154,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,510820
1514948400,1.2095,1.2113,1.20945,1.20975,11905,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,510820
1514962800,1.20975,1.2101,1.20675,1.207,45875,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,510820
1514977200,1.207,1.2087,1.2063,1.2071,43421,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,510820
1514991600,1.2069,1.2085,1.20555,1.20805,41974,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,510820
1515006000,1.20805,1.20835,1.20535,1.2067,25733,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,517682
1515020400,1.2064,1.20695,1.2055,1.2068,10842,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,517682
1515034800,1.20685,1.2089,1.2063,1.2078,13112,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,517682
1515049200,1.2078,1.2107,1.2072,1.21025,40511,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,517682
1515063600,1.2102,1.2137,1.2098,1.2133,67131,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,517682
1515078000,1.2133,1.21405,1.21115,1.21155,56630,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,517682
1515092400,1.21155,1.21245,1.21145,1.21195,13576,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,546845
