time,open,high,low,close
1194822000,1.4684,1.4686,1.4533,1.4562
1194908400,1.4541,1.464,1.4528,1.4605
1194994800,1.4624,1.4734,1.462,1.4664
1195081200,1.4656,1.4712,1.4612,1.4621
1195167600,1.4625,1.4681,1.4589,1.4665
1195426800,1.4676,1.4696,1.4629,1.4674
1195513200,1.4675,1.4862,1.4642,1.4821
1195599600,1.4845,1.4879,1.4782,1.4849
1195686000,1.4857,1.488,1.4827,1.4852
1195772400,1.4857,1.4977,1.4786,1.4838
1196031600,1.4838,1.4893,1.481,1.4872
1196118000,1.4871,1.4918,1.4815,1.4852
1196204400,1.4837,1.4868,1.4719,1.4864
1196290800,1.4841,1.4851,1.4728,1.4758
1196377200,1.4754,1.479,1.4633,1.4643
1196636400,1.4641,1.4714,1.4624,1.4676
1196722800,1.4673,1.4774,1.464,1.477
1196809200,1.4769,1.4774,1.4596,1.462
1196895600,1.462,1.4656,1.4527,1.4637
1196982000,1.4642,1.4677,1.4601,1.4657
1197241200,1.466,1.4738,1.4642,1.4714
1197327600,1.4721,1.4752,1.4641,1.4675
1197414000,1.4658,1.4752,1.4652,1.472
1197500400,1.4711,1.4737,1.4576,1.4622
1197586800,1.4631,1.4667,1.4423,1.4435
1197846000,1.4406,1.4465,1.4342,1.4407
1197932400,1.4423,1.445,1.4379,1.442
1198018800,1.4421,1.4437,1.4338,1.4394
1198105200,1.4387,1.4405,1.4323,1.4336
1198191600,1.4334,1.4422,1.4331,1.437
1198450800,1.437,1.4427,1.437,1.4415
1198623600,1.4441,1.4518,1.444,1.4513
1198710000,1.4497,1.4654,1.448,1.4641
1198796400,1.4625,1.4744,1.4604,1.4726
1199055600,1.4739,1.4759,1.458,1.459
1199228400,1.4678,1.4759,1.4653,1.4733
1199314800,1.4731,1.4788,1.4693,1.4749
1199401200,1.4748,1.483,1.47,1.4777
1199660400,1.4759,1.4761,1.466,1.4696
1199746800,1.4692,1.4754,1.4681,1.471
1199833200,1.4711,1.4742,1.4638,1.4662
1199919600,1.4658,1.4813,1.464,1.4791
1200006000,1.4804,1.4814,1.4757,1.478
1200265200,1.4779,1.4908,1.4774,1.4868
1200351600,1.4857,1.4916,1.4792,1.4828
1200438000,1.4774,1.4853,1.4587,1.4654
1200524400,1.4646,1.471,1.4581,1.4667
1200610800,1.4634,1.4689,1.4596,1.4618
1200956400,1.4599,1.4639,1.4355,1.4595
1201042800,1.4652,1.4654,1.4485,1.4573
1201129200,1.4614,1.4763,1.4571,1.4741
1201215600,1.4739,1.476,1.4642,1.4657
1201474800,1.4668,1.4781,1.4643,1.476
1201561200,1.4772,1.4776,1.4719,1.476
1201647600,1.4754,1.489,1.4738,1.4879
1201734000,1.4837,1.4896,1.4783,1.4859
1201820400,1.483,1.4946,1.4768,1.4788
1202079600,1.4783,1.4833,1.4777,1.481
