time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1111100400,1.3408,1.3415,1.3292,1.3338,106130,111541.4,0,NaN,NaN,NaN,NaN,NaN,NaN,119862
1111359600,1.3336,1.3345,1.3167,1.3203,131829,113498.65,0,NaN,NaN,NaN,NaN,NaN,NaN,115400
1111446000,1.3191,1.3249,1.3079,1.3114,122528,111849.5,0,NaN,NaN,NaN,NaN,NaN,NaN,111714
1111532400,1.3109,1.3112,1.2984,1.3004,146408,112531.25,0,NaN,NaN,NaN,NaN,NaN,NaN,117626
1111618800,1.3016,1.3058,1.2959,1.298,122530,112961.45,0,NaN,NaN,NaN,NaN,NaN,NaN,117665
1111964400,1.2976,1.2983,1.288,1.29,71928,110978.3,0,NaN,NaN,NaN,NaN,NaN,NaN,113681
1112050800,1.2915,1.2981,1.2902,1.295,84390,110041,0,NaN,NaN,NaN,NaN,NaN,NaN,113518
1112137200,1.2958,1.301,1.2936,1.2959,97207,109388.45,0,NaN,NaN,NaN,NaN,NaN,NaN,123106
1112223600,1.2937,1.3043,1.2934,1.2982,122126,110025,0,NaN,NaN,NaN,NaN,NaN,NaN,115593
1112310000,1.2988,1.308,1.2893,1.293,157604,113811.8,0,NaN,NaN,NaN,NaN,NaN,NaN,119871
1112565600,1.2918,1.2928,1.2841,1.2875,101939,111141.15,0,NaN,NaN,NaN,NaN,NaN,NaN,116526
1112652000,1.287,1.29,1.2822,1.2896,88133,111531,0,NaN,NaN,NaN,NaN,NaN,NaN,122701
1112738400,1.2878,1.2932,1.2861,1.2899,104730,111650.4,0,NaN,NaN,NaN,NaN,NaN,NaN,125641
1112824800,1.2892,1.2962,1.2866,1.2873,119664,112452.95,0,NaN,NaN,NaN,NaN,NaN,NaN,120797
1112911200,1.2873,1.2955,1.2828,1.2946,137207,115513.75,0,NaN,NaN,NaN,NaN,NaN,NaN,119544
1113170400,1.2947,1.3024,1.2929,1.3003,103752,114139.45,0,NaN,NaN,NaN,NaN,NaN,NaN,129626
1113256800,1.2994,1.304,1.2883,1.2946,211679,119360.7,0,NaN,NaN,NaN,NaN,NaN,NaN,127534
1113343200,1.2936,1.2975,1.287,1.2933,167146,121132.9,0,NaN,NaN,NaN,NaN,NaN,NaN,136820
1113429600,1.2937,1.2939,1.2787,1.2846,168250,123247.05,0,NaN,NaN,NaN,NaN,NaN,NaN,139066
1113516000,1.2819,1.296,1.2797,1.2928,188385,127678.25,0,NaN,NaN,NaN,NaN,NaN,NaN,126363
1113775200,1.2934,1.3063,1.2893,1.3038,140901,129416.8,0,NaN,NaN,NaN,NaN,NaN,NaN,114503
1113861600,1.3044,1.3096,1.3,1.3055,135253,129588,0,NaN,NaN,NaN,NaN,NaN,NaN,115112
1113948000,1.3076,1.3123,1.3009,1.3101,177833,132353.25,0,NaN,NaN,NaN,NaN,NaN,NaN,129028
1114034400,1.3106,1.3143,1.3042,1.307,182272,134146.45,0,NaN,NaN,NaN,NaN,NaN,NaN,127227
