time,open,high,low,close
967759200,0.878,0.9015,0.8595,0.8953
970437600,0.8953,0.8965,0.8377,0.8586
973033200,0.871,0.88,0.84,0.88
975625200,0.88,0.9399,0.88,0.937
978303600,0.9391,0.9636,0.9205,0.9375
980982000,0.9369,0.9454,0.9045,0.9223
983401200,0.9238,0.938,0.8772,0.8779
986162400,0.8805,0.906,0.8728,0.8896
988668000,0.8925,0.8927,0.8447,0.8447
991346400,0.846,0.8658,0.8395,0.8482
994024800,0.8486,0.8814,0.8342,0.8742
996616800,0.8753,0.9233,0.8733,0.9097
999468000,0.9092,0.931,0.8824,0.9084
1001887200,0.9088,0.9221,0.8853,0.8984
1004569200,0.8988,0.9105,0.8731,0.8954
1007334000,0.8954,0.9051,0.8713,0.8878
1009839600,0.898,0.904,0.8554,0.8568
1012518000,0.8577,0.8788,0.8549,0.8682
1014937200,0.8688,0.8842,0.8627,0.8682
1017615600,0.8688,0.9027,0.8686,0.899
1020204000,0.8986,0.9407,0.8979,0.9317
1023055200,0.9323,0.9956,0.9299,0.9885
1025474400,0.9884,1.0185,0.9686,0.9749
1028152800,0.9754,0.9899,0.9606,0.9802
1030917600,0.9817,0.999,0.9571,0.9834
1033423200,0.9837,0.9901,0.9666,0.9871
1036105200,0.9886,1.0153,0.9866,0.9935
1038783600,0.9935,1.0472,0.9854,1.0471
1041375600,1.0444,1.0885,1.0305,1.0736
1044226800,1.0767,1.0919,1.065,1.0795
1046646000,1.0772,1.1082,1.047,1.0868
1049151600,1.0886,1.1172,1.0534,1.1159
1051740000,1.1164,1.1928,1.1138,1.1783
1054504800,1.1723,1.1896,1.1362,1.1469
1057010400,1.1485,1.1585,1.1093,1.1226
1059688800,1.1219,1.1413,1.0786,1.0966
1062367200,1.0984,1.1714,1.0759,1.162
1064959200,1.1639,1.1842,1.151,1.1559
1067814000,1.1564,1.201,1.1365,1.1984
1070233200,1.1991,1.2623,1.1932,1.2566
1072911600,1.2583,1.2875,1.2315,1.2448
1075676400,1.2471,1.2919,1.2365,1.2489
1078095600,1.249,1.2536,1.2025,1.228
1080774000,1.2289,1.2366,1.1745,1.1969
1083535200,1.1988,1.229,1.1752,1.2185
1086040800,1.2185,1.235,1.1936,1.2178
1088632800,1.2173,1.2449,1.1981,1.2007
1091397600,1.2042,1.2385,1.1959,1.2169
1093989600,1.2177,1.2439,1.2025,1.2432
1096581600,1.2426,1.284,1.2219,1.2787
1099263600,1.2813,1.3335,1.2656,1.3292
1101855600,1.3286,1.3687,1.3148,1.3558
1104706800,1.357,1.3593,1.2931,1.3035
1107212400,1.305,1.3282,1.2737,1.3243
1109631600,1.3219,1.351,1.288,1.2982
1112310000,1.2988,1.3143,1.2787,1.2879
1114984800,1.2874,1.3002,1.23,1.2306
1117576800,1.2307,1.2356,1.202,1.2137
1120168800,1.2135,1.2287,1.19,1.2151
1122847200,1.2148,1.2505,1.214,1.2344
1125525600,1.235,1.2598,1.2015,1.2059
1128290400,1.2072,1.2249,1.1914,1.2023
1130799600,1.2013,1.2116,1.1661,1.1804
1133391600,1.18,1.2096,1.167,1.188
1136156400,1.1869,1.2359,1.1857,1.2178
1138748400,1.2177,1.2192,1.1835,1.1929
1141167600,1.1936,1.2277,1.1872,1.2179
1144015200,1.2174,1.268,1.2089,1.2652
1146434400,1.266,1.3003,1.2595,1.2824
1149112800,1.283,1.2992,1.2534,1.285
1151877600,1.2855,1.2925,1.2503,1.2813
1154383200,1.2809,1.2961,1.2722,1.2823
1157061600,1.2819,1.2891,1.2654,1.2739
1159740000,1.2733,1.2817,1.2526,1.2796
1162335600,1.2798,1.3286,1.2711,1.326
1164927600,1.325,1.3373,1.3105,1.3236
1167606000,1.3319,1.3343,1.2901,1.3057
1170284400,1.3051,1.3272,1.2938,1.3242
1172703600,1.3237,1.3458,1.3079,1.3394
1175464800,1.3412,1.3715,1.3355,1.3676
1177970400,1.367,1.37,1.3416,1.3463
1180648800,1.3462,1.3576,1.3266,1.3568
1183327200,1.3572,1.3878,1.3563,1.3711
1185919200,1.37,1.386,1.337,1.3647
1188770400,1.3641,1.43,1.3559,1.4293
1191189600,1.4292,1.4517,1.4033,1.451
1193868000,1.449,1.4977,1.4413,1.4643
1196636400,1.4641,1.4774,1.4323,1.459
1199142000,1.4678,1.4916,1.4355,1.4859
1201820400,1.483,1.5234,1.4424,1.5185
1204498800,1.5183,1.5843,1.514,1.5729
1207000800,1.571,1.5985,1.5461,1.5609
1209592800,1.5593,1.5804,1.5255,1.5546
1212357600,1.5546,1.5839,1.5236,1.5712
1214863200,1.5694,1.5988,1.5485,1.5557
1217541600,1.5564,1.5598,1.4556,1.4631
1220220000,1.468,1.4846,1.388,1.4134
1222812000,1.4155,1.4211,1.2326,1.2741
1225666800,1.2712,1.3096,1.2372,1.27
1228086000,1.2707,1.4687,1.2546,1.3921
1230764400,1.39,1.3956,1.2755,1.2784
1233529200,1.2768,1.3087,1.2508,1.2696
1235948400,1.2615,1.3737,1.2456,1.3283
1238536800,1.3247,1.3582,1.2878,1.3261
1241128800,1.3222,1.4168,1.321,1.4131
1243807200,1.4133,1.4338,1.3736,1.404
1246399200,1.4035,1.4306,1.3832,1.4254
1249250400,1.4269,1.4449,1.4045,1.433
1251756000,1.4331,1.4844,1.4177,1.4645
1254348000,1.4639,1.5062,1.4479,1.4726
1257116400,1.473,1.5144,1.4624,1.4991
1259622000,1.5005,1.5142,1.4215,1.4334
1262559600,1.4323,1.4577,1.3858,1.3865
1264978800,1.386,1.4026,1.3442,1.3621
1267398000,1.3624,1.3819,1.3266,1.351
1270072800,1.3507,1.3694,1.3117,1.3308
1272837600,1.3333,1.3335,1.214,1.2324
1275256800,1.2283,1.2477,1.1874,1.2248
1277935200,1.2239,1.3106,1.2197,1.3054
1280700000,1.306,1.3333,1.2587,1.2662
1283292000,1.2688,1.3678,1.264,1.3634
1285884000,1.3624,1.4156,1.3611,1.3888
1288562400,1.3961,1.4276,1.2968,1.3009
1291158000,1.2985,1.3493,1.2969,1.3364
1294009200,1.3344,1.3753,1.287,1.3688
1296514800,1.3683,1.3856,1.3424,1.3801
1298934000,1.3803,1.4229,1.3733,1.4181
1301608800,1.4151,1.4864,1.4041,1.482
1304287200,1.481,1.4925,1.3963,1.4379
1306879200,1.4389,1.4695,1.4039,1.4488
1309471200,1.4462,1.4547,1.3811,1.4348
1312149600,1.4339,1.4553,1.4041,1.4377
1314828000,1.4376,1.4378,1.3357,1.3415
1317592800,1.3353,1.4241,1.3142,1.392
1320098400,1.3855,1.3879,1.3212,1.3436
1322694000,1.3441,1.355,1.2869,1.2968
1325458800,1.3047,1.3237,1.2627,1.3086
1328050800,1.3093,1.3488,1.2975,1.3339
1330556400,1.3322,1.3391,1.3004,1.3339
1333317600,1.3365,1.3387,1.3,1.3242
1335823200,1.3243,1.3287,1.2337,1.2368
1338501600,1.2361,1.2759,1.2288,1.2668
1341180000,1.2678,1.2682,1.2051,1.2313
1343772000,1.2306,1.264,1.214,1.2582
1346623200,1.2581,1.3183,1.2503,1.2862
1349042400,1.2858,1.3147,1.2813,1.2967
1351720800,1.2961,1.3031,1.2665,1.3
1354489200,1.2995,1.3321,1.2877,1.3208
1356994800,1.3257,1.3598,1.3005,1.3578
1359673200,1.3589,1.3715,1.302,1.3065
1362092400,1.3068,1.3135,1.2758,1.2823
1364767200,1.2819,1.3208,1.2751,1.3166
1367359200,1.3171,1.3248,1.2798,1.2983
1370210400,1.2991,1.3424,1.2956,1.3023
1372629600,1.3014,1.3347,1.2755,1.3339
1375308000,1.3305,1.3454,1.3173,1.3208
1378072800,1.3212,1.3573,1.3105,1.3527
1380578400,1.3524,1.3834,1.3475,1.3592
1383256800,1.359,1.3623,1.3294,1.3587
1385938800,1.3588,1.3893,1.3524,1.3788
1388530800,1.3726,1.374,1.3479,1.3484
1391382000,1.3488,1.3826,1.3476,1.3822
1393801200,1.3786,1.3967,1.3702,1.3774
1396303200,1.3773,1.3903,1.3669,1.387
1398895200,1.3865,1.3993,1.3586,1.3634
1401660000,1.3631,1.3702,1.3502,1.3698
1404165600,1.3697,1.3705,1.3369,1.3392
1406844000,1.339,1.3447,1.3134,1.3135
1409522400,1.313,1.3161,1.2578,1.2635
1412114400,1.2636,1.2893,1.2489,1.253
1414969200,1.2515,1.2605,1.2361,1.2436
1417388400,1.2447,1.2579,1.2104,1.2107
1420066800,1.211,1.2113,1.1102,1.1296
1422831600,1.1314,1.1539,1.1177,1.1195
1425250800,1.1183,1.1242,1.0473,1.0754
1427839200,1.0752,1.1273,1.0529,1.1266
1430431200,1.1224,1.1472,1.0821,1.0983
1433109600,1.0982,1.145,1.0889,1.1156
1435701600,1.1144,1.1226,1.0817,1.0971
1438552800,1.0987,1.1718,1.0852,1.1239
1441058400,1.121,1.1476,1.1088,1.1179
1443650400,1.1185,1.1505,1.0904,1.1009
1446418800,1.1037,1.1059,1.056,1.0576
1448924400,1.0572,1.1088,1.049,1.0886
1451602800,1.0884,1.10005,1.0728,1.08385
1454281200,1.0841,1.13855,1.0825,1.0885
1456786800,1.08865,1.1438,1.08225,1.1412
1459461600,1.14045,1.1486,1.1234,1.1465
1462140000,1.14735,1.16305,1.11025,1.113
1464732000,1.11345,1.14575,1.0947,1.11075
1467324000,1.11325,1.1219,1.0976,1.12015
1470002400,1.12055,1.138,1.1064,1.11665
1472680800,1.1165,1.1331,1.1133,1.1277
1475445600,1.12765,1.1285,1.0875,1.0987
1477951200,1.0997,1.1317,1.0527,1.06045
1480546800,1.06,1.0878,1.03675,1.0574
1483311600,1.05005,1.0829,1.03735,1.0821
1485903600,1.08135,1.0844,1.05015,1.05975
1488322800,1.05765,1.0949,1.0498,1.0722
1491170400,1.06985,1.09785,1.06045,1.0921
1493589600,1.0921,1.12825,1.0858,1.1256
1496268000,1.1251,1.1493,1.1133,1.1467
1499032800,1.1467,1.18755,1.1356,1.18605
1501538400,1.1866,1.20825,1.168,1.1912
1504216800,1.19275,1.20975,1.177,1.18645
1506895200,1.18565,1.1921,1.1604,1.1681
1509487200,1.1676,1.1975,1.15785,1.1908
1512082800,1.19005,1.20795,1.17215,1.20755
1514761200,1.207,1.25765,1.1964,1.24475
1517439600,1.24475,1.25795,1.2202,1.2217
1519858800,1.2206,1.25535,1.2166,1.23585
1522620000,1.2388,1.24685,1.20975,1.2123
1525125600,1.21175,1.2126,1.1526,1.17005
1527804000,1.1705,1.1858,1.1564,1.17365
1530482400,1.1738,1.18515,1.16225,1.17375
1533074400,1.1728,1.17505,1.13275,1.1609
1535925600,1.1609,1.1893,1.15305,1.1682
1538344800,1.1683,1.1695,1.1343,1.13555
1541023200,1.1355,1.15455,1.12455,1.1322
1543791600,1.13465,1.1575,1.1311,1.15225
1546383600,1.1533,1.16325,1.13375,1.14865
1548975600,1.1489,1.15305,1.1261,1.13935
1551394800,1.13865,1.15345,1.11845,1.12885
1554069600,1.12985,1.13855,1.11565,1.12665
