time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1504648800,1.1923,1.19365,1.191,1.19335,15314,68471.5,0,NaN,NaN,NaN,NaN,NaN,NaN,444906
1504677600,1.1933,1.1957,1.19205,1.1932,78674,69344.2,0,NaN,NaN,NaN,NaN,NaN,NaN,444906
1504706400,1.1933,1.1958,1.1915,1.1924,84269,72501.8,0,NaN,NaN,NaN,NaN,NaN,NaN,441717
1504735200,1.19255,1.194,1.19245,1.19285,12382,64732.35,0,NaN,NaN,NaN,NaN,NaN,NaN,441717
1504764000,1.19275,1.2065,1.19195,1.20055,248248,72352.85,0,NaN,NaN,NaN,NaN,NaN,NaN,441717
1504792800,1.20055,1.20375,1.19905,1.20305,80729,75209.3,0,NaN,NaN,NaN,NaN,NaN,NaN,414297
1504821600,1.2025,1.20975,1.20225,1.20845,48179,70873.55,0,NaN,NaN,NaN,NaN,NaN,NaN,414297
1504850400,1.20845,1.2091,1.20285,1.2032,112791,72481.05,0,NaN,NaN,NaN,NaN,NaN,NaN,414297
1504879200,1.2032,1.2049,1.20195,1.20395,59187,74552.35,0,NaN,NaN,NaN,NaN,NaN,NaN,398098
1505080800,1.2029,1.2029,1.2003,1.202,20069,68900.2,0,NaN,NaN,NaN,NaN,NaN,NaN,398098
1505109600,1.20195,1.2034,1.19755,1.1992,83522,68144.05,0,NaN,NaN,NaN,NaN,NaN,NaN,398098
1505138400,1.1992,1.19975,1.1951,1.1957,49477,69866.3,0,NaN,NaN,NaN,NaN,NaN,NaN,352121
1505167200,1.19585,1.19685,1.19495,1.1963,14594,62057.4,0,NaN,NaN,NaN,NaN,NaN,NaN,352121
1505196000,1.1962,1.1982,1.193,1.195,98078,62728.15,0,NaN,NaN,NaN,NaN,NaN,NaN,352121
1505224800,1.195,1.19775,1.19455,1.1968,59796,65166.25,0,NaN,NaN,NaN,NaN,NaN,NaN,302292
1505253600,1.1969,1.1996,1.19665,1.19825,18774,64113.2,0,NaN,NaN,NaN,NaN,NaN,NaN,302292
1505282400,1.1982,1.1998,1.19405,1.19405,75219,67377.9,0,NaN,NaN,NaN,NaN,NaN,NaN,302292
1505311200,1.194,1.1943,1.18755,1.1888,93207,71164.1,0,NaN,NaN,NaN,NaN,NaN,NaN,189895
1505340000,1.189,1.18955,1.18665,1.18765,13547,67776.25,0,NaN,NaN,NaN,NaN,NaN,NaN,189895
1505368800,1.18765,1.1911,1.18375,1.1885,106340,68619.8,0,NaN,NaN,NaN,NaN,NaN,NaN,189895
1505397600,1.1885,1.1924,1.18715,1.1921,55340,70621.1,0,NaN,NaN,NaN,NaN,NaN,NaN,139924
1505426400,1.1974,1.1982,1.19585,1.19775,15563,67465.55,0,NaN,NaN,NaN,NaN,NaN,NaN,139924
1505455200,1.1977,1.2046,1.1963,1.20345,106135,68558.85,0,NaN,NaN,NaN,NaN,NaN,NaN,139924
1505484000,1.20345,1.20365,1.1987,1.20025,64918,71185.65,0,NaN,NaN,NaN,NaN,NaN,NaN,414274
1505685600,1.1995,1.20125,1.1991,1.2001,13759,59461.2,0,NaN,NaN,NaN,NaN,NaN,NaN,414274
1505714400,1.20005,1.2027,1.1972,1.20175,73798,59114.65,0,NaN,NaN,NaN,NaN,NaN,NaN,414274
1505743200,1.2017,1.20255,1.198,1.20115,66611,60036.25,0,NaN,NaN,NaN,NaN,NaN,NaN,417069
